emp_no,first_name,last_name,birth_date,from_date,to_date,title
477783,Bikash,Gajiwala,1952-02-29,1998-10-27,9999-01-01,Engineer
477786,Hironobu,Willoner,1952-06-25,1991-09-18,9999-01-01,Senior Staff
477795,Bouchung,Brookman,1952-06-26,1986-06-17,9999-01-01,Engineer
477801,Willard,Baaz,1954-06-16,1994-07-22,9999-01-01,Senior Staff
477805,Zhenbing,Georgatos,1952-06-17,1990-03-18,9999-01-01,Senior Staff
477811,Shai,Whitcomb,1952-03-20,1986-10-22,9999-01-01,Senior Staff
477815,Arvin,Ginesta,1953-10-31,1999-06-23,9999-01-01,Staff
477833,Arup,Luce,1953-11-08,1991-01-24,9999-01-01,Engineer
477835,Rosine,Beeson,1953-10-10,1992-01-05,9999-01-01,Engineer
477840,Tadahiro,Kavvadias,1953-10-31,2001-10-04,9999-01-01,Engineer
477842,Kwangho,Journel,1954-11-26,1989-09-12,9999-01-01,Senior Engineer
477851,Mohan,Bonifati,1954-08-08,2000-09-24,9999-01-01,Senior Engineer
477860,Selwyn,Servi,1953-09-07,1988-02-01,9999-01-01,Engineer
477868,Kristen,Brandsma,1954-10-19,1989-01-08,9999-01-01,Senior Staff
477870,Kwan,Hennebert,1953-03-10,1991-06-03,9999-01-01,Senior Staff
477874,Navin,Pero,1953-04-23,1987-03-12,9999-01-01,Assistant Engineer
477880,Arvind,Furudate,1954-09-07,1986-01-03,9999-01-01,Engineer
477900,Zeljko,Condotta,1954-09-27,1989-10-27,9999-01-01,Senior Staff
477906,Mahendra,Varley,1952-11-04,1993-05-29,9999-01-01,Senior Staff
477908,Zhanqiu,Pietrzykowski,1953-04-18,1991-08-22,9999-01-01,Engineer
477915,Marl,Bardell,1952-11-29,1989-05-26,9999-01-01,Engineer
477923,Augustine,Conde,1953-08-04,1985-11-06,9999-01-01,Senior Staff
477930,Isamu,Stiles,1953-06-21,1985-12-12,9999-01-01,Engineer
477942,Sastry,Huttel,1953-05-28,1996-03-06,9999-01-01,Senior Staff
477953,Kinh,Cannard,1952-09-06,1999-04-09,9999-01-01,Staff
477964,Richara,Thiran,1953-02-18,1988-11-05,9999-01-01,Engineer
477968,Shay,Chandrasekhar,1952-12-16,1993-05-03,9999-01-01,Senior Engineer
477973,Zhilian,Meszaros,1953-04-26,1994-01-27,9999-01-01,Senior Staff
477982,Murthy,Merks,1953-02-27,2002-03-03,9999-01-01,Engineer
477985,Beshir,Mattern,1953-10-30,1985-05-03,9999-01-01,Assistant Engineer
477988,Troy,Vanwelkenhuysen,1953-12-21,1987-10-16,9999-01-01,Senior Staff
477990,Alejandra,Aingworth,1953-04-07,1986-09-06,9999-01-01,Engineer
477993,Sanjiv,Chorvat,1954-08-03,2001-10-11,9999-01-01,Senior Staff
477996,Vesna,Percebois,1952-03-21,1993-07-21,9999-01-01,Senior Engineer
478005,Werner,Bage,1953-12-07,1996-08-11,9999-01-01,Senior Staff
478012,Mostafa,Leivant,1952-10-26,1988-05-02,9999-01-01,Senior Staff
478017,Nikolaus,Siegrist,1952-08-13,1992-05-07,9999-01-01,Senior Engineer
478027,Mitchel,Pettis,1953-08-11,1996-08-01,9999-01-01,Senior Staff
478033,Tonny,Luiz,1954-07-28,1988-06-12,9999-01-01,Engineer
478037,Adib,Halevi,1953-01-13,1986-03-05,9999-01-01,Engineer
478038,Goo,Hasham,1952-05-08,2000-11-24,9999-01-01,Senior Engineer
478045,Guoxiang,Hanratty,1952-10-13,1987-05-17,9999-01-01,Senior Staff
478047,Constantijn,Pramanik,1953-10-07,1992-08-05,9999-01-01,Senior Staff
478051,Wonhee,Delgrossi,1954-12-12,1996-06-05,9999-01-01,Senior Engineer
478052,Kristinn,Matzel,1954-12-17,1999-07-31,9999-01-01,Engineer
478054,Tesuro,Merkl,1953-11-28,1993-02-16,9999-01-01,Engineer
478058,Collette,Akazan,1952-05-05,1998-11-26,9999-01-01,Senior Staff
478060,Shuji,Polupanov,1953-11-19,1996-12-12,9999-01-01,Technique Leader
478061,Jackson,Broomell,1954-11-12,1991-05-01,9999-01-01,Senior Staff
478067,Guenter,Argence,1953-12-29,1994-02-04,9999-01-01,Engineer
478075,Alexius,Stavenow,1952-05-16,1985-11-11,9999-01-01,Senior Staff
478076,Zeljko,Rosen,1954-03-12,1994-09-24,9999-01-01,Technique Leader
478078,Richara,Strandh,1952-10-23,2001-11-01,9999-01-01,Senior Engineer
478081,Paloma,Copas,1953-05-29,2000-01-17,9999-01-01,Engineer
478088,Ung,Vanwelkenhuysen,1953-10-16,1986-08-04,9999-01-01,Senior Staff
478089,Pradeep,Gajiwala,1952-04-19,1994-10-30,9999-01-01,Engineer
478096,Shao,Biran,1954-04-27,1993-03-18,9999-01-01,Senior Staff
478102,Mahmut,Marquardt,1952-06-20,1992-12-07,9999-01-01,Engineer
478114,Paloma,Dratva,1952-07-11,1990-09-06,9999-01-01,Senior Staff
478116,Debatosh,Piveteau,1954-09-03,1988-01-01,9999-01-01,Senior Engineer
478119,Sanjit,Bauknecht,1953-05-01,1990-11-03,9999-01-01,Engineer
478125,Kazuhiro,Erez,1954-11-26,2001-07-09,9999-01-01,Senior Staff
478137,Teiji,Schrift,1952-10-30,1985-11-04,9999-01-01,Senior Engineer
478142,Oscar,Haldar,1952-06-11,1985-05-25,9999-01-01,Senior Staff
478147,Chenyi,Sgarro,1953-12-27,1995-02-27,9999-01-01,Senior Staff
478152,Eran,Solovay,1953-05-20,1988-03-26,9999-01-01,Engineer
478157,Souichi,DiGiano,1952-03-13,1991-09-21,9999-01-01,Engineer
478165,Toong,Brizzi,1953-11-10,1988-04-21,9999-01-01,Senior Engineer
478173,Arlette,McAlpine,1954-08-17,1995-11-20,9999-01-01,Engineer
478183,Mechthild,Onuegbe,1954-09-30,1987-05-01,9999-01-01,Senior Staff
478188,Danai,Arlazarov,1953-07-21,1992-08-08,9999-01-01,Engineer
478198,Woody,Zeilberger,1954-02-28,2001-06-08,9999-01-01,Engineer
478229,Shawna,Schwabacher,1952-07-18,1990-06-03,9999-01-01,Senior Staff
478241,Zito,Baik,1954-12-16,1987-07-14,9999-01-01,Senior Staff
478243,Krisda,Osgood,1953-08-14,1988-06-24,9999-01-01,Senior Staff
478265,Basim,Zizka,1954-12-21,1993-09-05,9999-01-01,Assistant Engineer
478272,Giap,Templeman,1952-06-22,1993-04-12,9999-01-01,Engineer
478273,Dulce,Prochazka,1954-08-05,1988-08-27,9999-01-01,Senior Staff
478279,Mack,Beeson,1952-07-06,2000-07-06,9999-01-01,Engineer
478284,Zeydy,Kropatsch,1952-02-07,1988-06-29,9999-01-01,Engineer
478292,Boguslaw,Fasbender,1953-11-17,1985-12-13,9999-01-01,Engineer
478303,Candido,Zyda,1952-02-19,1990-11-25,9999-01-01,Engineer
478318,Ingmar,Swiler,1952-05-20,1989-04-12,9999-01-01,Senior Staff
478320,Doowon,Rosaz,1953-03-14,1985-06-02,9999-01-01,Engineer
478325,Roddy,Haddadi,1953-05-13,1986-05-08,9999-01-01,Engineer
478336,Vidya,Gurbaxani,1954-08-24,1994-02-06,9999-01-01,Senior Engineer
478341,Yagil,Einsfeld,1953-11-09,1995-04-04,9999-01-01,Engineer
478344,Shahid,Rassart,1954-11-02,1997-08-17,9999-01-01,Staff
478350,Halsur,Negoita,1953-01-11,1986-02-05,9999-01-01,Engineer
478352,Jeong,Vakili,1954-02-22,1993-01-01,9999-01-01,Senior Staff
478356,Manu,Syrotiuk,1953-04-16,1987-04-26,9999-01-01,Engineer
478357,Elrique,Reeker,1953-07-16,1987-02-07,9999-01-01,Engineer
478358,Tonia,Erman,1954-03-16,1985-07-25,9999-01-01,Senior Staff
478360,Sanjiv,Gilg,1954-08-25,1992-06-21,9999-01-01,Engineer
478361,Jaques,Hellwagner,1952-05-14,1992-09-09,9999-01-01,Senior Staff
478364,Oldrich,Duclos,1954-07-11,1991-07-30,9999-01-01,Senior Staff
478375,Dung,Talmon,1953-09-09,1992-03-16,9999-01-01,Senior Staff
478379,Kwun,Srimani,1954-10-15,1987-05-16,9999-01-01,Senior Engineer
478381,Gaurav,Taubenfeld,1953-01-18,1993-06-12,9999-01-01,Engineer
478387,Deborah,Vesna,1954-03-25,1995-06-23,9999-01-01,Engineer
478390,Shakhar,Versino,1954-08-30,1992-10-24,9999-01-01,Senior Staff
478391,Morris,Benantar,1953-07-24,1999-11-11,9999-01-01,Senior Staff
478400,Samphel,Azumi,1953-04-16,1997-10-28,9999-01-01,Engineer
478406,Mabo,Mullainathan,1952-09-19,1997-04-27,9999-01-01,Engineer
478409,Ferdinand,Mawatari,1954-12-12,1989-01-30,9999-01-01,Engineer
478430,Weicheng,Samarati,1953-05-30,1986-02-20,9999-01-01,Technique Leader
478433,Toshimi,Condotta,1954-10-14,1996-07-11,9999-01-01,Senior Staff
478435,Constantijn,Schwabacher,1954-01-11,1985-05-09,9999-01-01,Senior Staff
478438,Stafford,Gente,1953-05-10,1996-04-04,9999-01-01,Staff
478450,Perry,Chartres,1953-11-28,2000-10-18,9999-01-01,Engineer
478452,Oscar,Benzmuller,1952-04-29,1995-03-26,9999-01-01,Engineer
478457,Tooru,Peron,1953-01-15,1992-09-06,9999-01-01,Senior Staff
478458,Kwangho,Koblitz,1954-03-27,1988-10-24,9999-01-01,Engineer
478474,Satyanarayana,Murthy,1952-03-10,1990-05-29,9999-01-01,Senior Engineer
478481,Qiwen,Ranze,1952-12-26,1992-12-23,9999-01-01,Engineer
478496,Goncalo,Swick,1953-03-02,1985-03-23,9999-01-01,Senior Engineer
478498,Heekeun,Mersereau,1952-04-07,1997-03-11,9999-01-01,Engineer
478504,Tesuro,Hutton,1954-03-30,1999-03-13,9999-01-01,Engineer
478510,Charlene,Bennet,1953-10-13,1999-08-17,9999-01-01,Engineer
478514,Xiping,Suessmith,1954-10-18,1997-08-24,9999-01-01,Engineer
478530,Leif,Katzenelson,1953-07-11,1985-11-25,9999-01-01,Senior Staff
478536,Jasminko,Salverda,1954-10-11,2001-03-02,9999-01-01,Technique Leader
478552,Teruyuki,Welham,1953-06-03,1985-10-07,9999-01-01,Engineer
478556,Matk,Plumb,1954-03-12,1991-08-21,9999-01-01,Senior Engineer
478568,Odysseas,Encarnacion,1953-09-20,1991-11-09,9999-01-01,Senior Staff
478571,Constantijn,Demeyer,1953-09-24,1990-08-20,9999-01-01,Senior Staff
478577,Mong,Impagliazzo,1952-06-11,2002-06-24,9999-01-01,Staff
478582,Mingsen,Gimarc,1954-03-09,1990-10-07,9999-01-01,Senior Staff
478586,Poorav,Jansch,1954-08-18,2002-07-26,9999-01-01,Staff
478609,Gritta,Berztiss,1954-09-17,1992-07-29,9999-01-01,Assistant Engineer
478625,Boaz,Stroustrup,1952-06-27,1989-11-12,9999-01-01,Senior Engineer
478642,Jeong,Erman,1953-12-11,1988-08-18,9999-01-01,Senior Staff
478647,Tomokazu,Hinsberger,1952-04-09,1994-12-25,9999-01-01,Technique Leader
478648,Venkatesan,Dayang,1952-08-26,1997-12-01,9999-01-01,Engineer
478651,Weicheng,Lally,1952-02-14,1994-02-07,9999-01-01,Senior Staff
478655,Yannik,Norsworthy,1952-06-01,1990-02-24,9999-01-01,Senior Staff
478661,Dipankar,Binkley,1953-10-24,1998-08-14,9999-01-01,Staff
478673,Kolar,Zaccaria,1954-01-09,1992-06-13,9999-01-01,Senior Staff
478674,Sadok,Billingsley,1953-06-12,1998-06-06,9999-01-01,Staff
478683,Irena,Matheson,1952-09-14,1992-11-21,9999-01-01,Senior Staff
478690,Marke,Jiafu,1953-02-05,1990-12-09,9999-01-01,Engineer
478704,Heejo,Randi,1954-02-11,1992-06-19,9999-01-01,Senior Staff
478707,Leszek,Verhoeff,1954-05-21,1985-08-28,9999-01-01,Engineer
478719,Lokesh,Zumaque,1952-09-21,1994-06-13,9999-01-01,Assistant Engineer
478733,Maja,Marshall,1954-07-24,1999-09-18,9999-01-01,Staff
478734,Adit,Grandbois,1953-11-26,1999-07-31,9999-01-01,Senior Engineer
478736,Pascal,Bressoud,1954-07-10,1993-04-21,9999-01-01,Senior Staff
478740,Marlo,Suri,1953-06-21,1999-12-05,9999-01-01,Technique Leader
478742,Renee,Hainaut,1953-08-11,1985-07-26,9999-01-01,Senior Staff
478758,Zhanqiu,Ranft,1954-01-01,1988-12-08,9999-01-01,Engineer
478767,Susanta,Reutenauer,1954-03-29,1999-03-31,9999-01-01,Staff
478771,Rasiah,Beznosov,1952-06-07,1995-12-27,9999-01-01,Assistant Engineer
478775,Collette,Iivonen,1953-09-11,1996-07-26,9999-01-01,Engineer
478779,Ingmar,Vural,1954-05-11,1985-12-21,9999-01-01,Engineer
478787,Christ,Servi,1952-02-23,1999-01-15,9999-01-01,Staff
478788,Mayuri,Versino,1953-05-02,1989-02-20,9999-01-01,Senior Staff
478789,Rosella,Koshino,1954-03-09,1999-10-07,9999-01-01,Staff
478790,Dzung,Erman,1954-07-21,1997-09-03,9999-01-01,Staff
478793,Muneo,Baez,1954-05-27,1989-01-04,9999-01-01,Engineer
478794,Mingzeng,Ramamoorthy,1954-05-28,1994-11-27,9999-01-01,Assistant Engineer
478798,Honglan,Baez,1954-10-12,1998-06-04,9999-01-01,Engineer
478803,Val,Harbusch,1954-10-23,2001-04-19,9999-01-01,Staff
478831,Itzchak,Verhaegen,1954-06-05,2001-04-07,9999-01-01,Senior Staff
478842,Pradeep,Herath,1954-02-25,1996-02-08,9999-01-01,Engineer
478848,Marit,Gips,1954-04-15,2000-01-24,9999-01-01,Engineer
478849,Mahmut,Bonifati,1952-04-08,1995-05-08,9999-01-01,Senior Engineer
478855,Yishai,Millington,1954-07-30,1995-08-22,9999-01-01,Senior Engineer
478857,Janalee,Warwick,1953-09-06,1997-07-20,9999-01-01,Senior Staff
478866,Elrique,Haumacher,1953-05-07,1998-06-28,9999-01-01,Engineer
478873,Shir,Curless,1953-12-20,1989-03-08,9999-01-01,Senior Staff
478878,Xinan,Gist,1952-08-22,1987-07-29,9999-01-01,Engineer
478885,Atreyi,Boudaillier,1952-06-24,1988-09-10,9999-01-01,Engineer
478886,Toshiki,Lorys,1953-09-06,1997-02-11,9999-01-01,Staff
478889,Ortrun,Penn,1954-11-05,1987-11-24,9999-01-01,Engineer
478897,Luise,Walstra,1954-07-08,1991-05-17,9999-01-01,Engineer
478902,Gao,Pearson,1954-12-08,1991-11-29,9999-01-01,Senior Staff
478914,Kwun,Munro,1952-12-20,1990-10-03,9999-01-01,Senior Staff
478921,Shuzo,Atrawala,1952-07-18,1993-09-15,9999-01-01,Senior Staff
478929,Divier,Camurati,1954-09-17,1995-03-02,9999-01-01,Senior Engineer
478941,Subhankar,Wossner,1954-10-08,1990-12-06,9999-01-01,Senior Staff
478943,Foong,Heuter,1954-04-12,1998-03-14,9999-01-01,Engineer
478948,Angel,Griswold,1952-08-12,1993-07-22,9999-01-01,Senior Staff
478972,Shim,Stentiford,1952-03-20,1990-11-06,9999-01-01,Senior Staff
478994,Gita,Honiden,1954-05-13,1992-06-10,9999-01-01,Engineer
478996,Mary,Conti,1954-07-15,1999-11-09,9999-01-01,Engineer
478999,Yuchang,Ernst,1954-01-13,1991-03-30,9999-01-01,Engineer
479001,Tsz,Leuchs,1952-08-15,1993-11-14,9999-01-01,Senior Staff
479004,Mountaz,Copas,1953-10-07,1987-02-18,9999-01-01,Senior Staff
479007,Ramya,Krybus,1952-09-17,1998-04-07,9999-01-01,Assistant Engineer
479012,Kazunori,Docker,1953-07-29,1987-08-29,9999-01-01,Senior Staff
479017,Hitofumi,Sherertz,1952-04-26,1985-08-29,9999-01-01,Senior Engineer
479028,Xuejun,Itzigehl,1953-08-18,1986-07-09,9999-01-01,Senior Staff
479029,Elliott,Keirsey,1953-05-09,1994-11-10,9999-01-01,Assistant Engineer
479035,Samphel,Chaudhury,1954-10-04,1993-03-04,9999-01-01,Engineer
479038,Mitchel,Morton,1953-02-25,1986-05-13,9999-01-01,Engineer
479048,Seshu,Gist,1952-03-23,1992-06-23,9999-01-01,Engineer
479049,Barna,Porenta,1954-09-14,1991-08-21,9999-01-01,Engineer
479051,Sanjoy,Swen,1953-12-08,1985-03-09,9999-01-01,Senior Staff
479070,Valery,Ozeri,1952-03-11,1994-02-14,9999-01-01,Staff
479074,Noritoshi,Mondadori,1954-05-28,1997-07-13,9999-01-01,Staff
479076,Toshimi,Dalton,1953-04-09,1993-05-30,9999-01-01,Senior Staff
479077,Premsyl,Kusalik,1954-02-19,1999-04-17,9999-01-01,Engineer
479081,Stamatina,Decaestecker,1952-12-27,1996-07-16,9999-01-01,Staff
479084,Gully,Birdsall,1953-07-26,1989-06-04,9999-01-01,Senior Staff
479091,Mart,Maliniak,1953-04-13,1985-10-29,9999-01-01,Senior Staff
479097,Clyde,Schaar,1952-12-18,1995-09-02,9999-01-01,Engineer
479098,Kendra,Bridgland,1953-11-30,1985-10-01,9999-01-01,Senior Staff
479099,Odoardo,Tanemo,1952-05-24,1999-02-05,9999-01-01,Staff
479107,Shietung,Doering,1953-03-03,1996-10-22,9999-01-01,Engineer
479110,Stevo,Rikino,1953-06-12,1997-03-11,9999-01-01,Engineer
479113,Kazuhito,Radivojevic,1954-06-02,1994-11-16,9999-01-01,Senior Staff
479119,Limsoon,Willoner,1952-09-21,1996-02-24,9999-01-01,Engineer
479120,Leucio,Joslin,1954-07-20,1985-08-11,9999-01-01,Engineer
479125,Parviz,Rindone,1953-09-15,1986-06-09,9999-01-01,Assistant Engineer
479138,Changho,Matzke,1954-09-04,1990-06-20,9999-01-01,Engineer
479156,Danae,Hutton,1952-03-24,1997-01-19,9999-01-01,Senior Staff
479162,Hirochika,Motley,1952-12-25,1986-10-10,9999-01-01,Engineer
479165,Chirstian,Pauthner,1954-02-12,1988-12-26,9999-01-01,Senior Staff
479167,Mayuri,Backhouse,1952-08-27,1999-09-09,9999-01-01,Staff
479171,Taisook,Anguita,1953-09-25,1989-12-19,9999-01-01,Senior Staff
479197,Sahrah,Gruenwald,1953-05-04,1993-03-26,9999-01-01,Engineer
479199,Dulce,Kenevan,1953-05-29,1998-06-04,9999-01-01,Engineer
479205,Masami,Zhang,1952-07-13,1994-06-04,9999-01-01,Senior Staff
479218,Adil,Pargas,1952-03-14,1990-03-05,9999-01-01,Senior Staff
479224,Kristof,Bernatsky,1952-08-05,1997-05-31,9999-01-01,Senior Engineer
479231,Takanari,Chandrasekhar,1953-12-18,1999-01-16,9999-01-01,Engineer
479232,Mart,Imataki,1954-10-14,1995-02-01,9999-01-01,Senior Staff
479233,Hongzhu,Luce,1954-06-27,1998-12-14,9999-01-01,Engineer
479234,Izaskun,Thiran,1953-09-09,1988-03-03,9999-01-01,Engineer
479236,Jamaludin,Heydon,1952-03-03,1999-06-23,9999-01-01,Senior Staff
479247,Fuqing,Hanabata,1953-07-20,1998-10-07,9999-01-01,Assistant Engineer
479256,Djelloul,Wegerle,1954-10-23,1999-10-07,9999-01-01,Staff
479269,Ult,Gelosh,1954-09-06,1991-12-19,9999-01-01,Senior Staff
479275,Isamu,Lores,1953-04-20,1996-08-19,9999-01-01,Senior Staff
479281,Seongbae,Ghalwash,1952-09-22,1993-02-27,9999-01-01,Engineer
479287,Emran,Berztiss,1954-07-31,1992-09-19,9999-01-01,Engineer
479290,Lobel,Fujisaki,1952-04-21,1994-11-11,9999-01-01,Engineer
479293,Chandrasekaran,Bage,1952-10-13,1998-06-23,9999-01-01,Staff
479297,Masali,Baby,1953-01-01,1986-04-11,9999-01-01,Engineer
479298,Aleksander,Cools,1954-08-24,1993-03-10,9999-01-01,Senior Staff
479304,Pradeep,Wissmann,1953-06-29,1996-10-25,9999-01-01,Engineer
479307,Ennio,Cappelletti,1953-01-20,1986-05-16,9999-01-01,Senior Staff
479322,Eldridge,Manderick,1954-07-15,1991-01-10,9999-01-01,Senior Staff
479325,Marit,Czap,1953-03-16,1993-06-09,9999-01-01,Senior Staff
479333,Lene,Rosiles,1954-10-15,1999-06-26,9999-01-01,Senior Staff
479344,Kwan,Schneeberger,1954-07-18,1999-10-06,9999-01-01,Assistant Engineer
479345,Sorina,Boudaillier,1954-09-12,1994-11-20,9999-01-01,Senior Engineer
479346,Kyoichi,Mawatari,1952-12-24,1990-01-01,9999-01-01,Senior Staff
479349,Aruna,Ratnakar,1952-05-21,1991-07-21,9999-01-01,Engineer
479357,Noritoshi,Perez,1954-06-30,1996-08-25,9999-01-01,Engineer
479388,Marie,Lindenbaum,1954-08-13,1992-07-23,9999-01-01,Senior Engineer
479389,Roselyn,Markovitch,1954-10-26,1993-10-05,9999-01-01,Technique Leader
479393,Uri,Solovay,1954-03-08,1989-06-07,9999-01-01,Engineer
479396,Mohammad,Blokdijk,1952-12-12,1987-04-21,9999-01-01,Engineer
479398,Danae,Petersohn,1952-07-18,2000-02-01,9999-01-01,Engineer
479399,Remco,Ginesta,1952-10-30,1994-08-14,9999-01-01,Senior Engineer
479402,Martina,Perfilyeva,1952-12-28,1986-01-12,9999-01-01,Senior Staff
479412,Mats,Rullman,1952-04-01,1993-09-05,9999-01-01,Senior Staff
479414,Shir,Parfitt,1953-12-17,1997-06-20,9999-01-01,Staff
479415,Vatsa,Merle,1954-06-30,1997-12-08,9999-01-01,Staff
479416,Josyula,Narwekar,1952-05-19,1996-12-09,9999-01-01,Staff
479426,Diederik,Pellegrinelli,1952-04-01,1995-09-08,9999-01-01,Engineer
479430,Xiahua,Jiang,1954-12-08,1991-02-26,9999-01-01,Engineer
479438,Sreenivas,Badache,1954-07-16,1986-04-16,9999-01-01,Senior Engineer
479443,Taegyun,McDermid,1952-05-11,1990-12-30,9999-01-01,Senior Staff
479452,Arunachalam,Penn,1954-08-05,1987-10-30,9999-01-01,Senior Staff
479463,Aamod,Isard,1954-03-05,1992-03-25,9999-01-01,Technique Leader
479471,Hilari,Cheshire,1954-03-19,1993-11-26,9999-01-01,Staff
479472,Aral,Rubsam,1954-03-31,1995-10-11,9999-01-01,Engineer
479475,Zdislav,Piazza,1953-01-12,1998-07-26,9999-01-01,Engineer
479488,Vasiliy,Lieblein,1953-04-29,1999-02-27,9999-01-01,Staff
479492,Kellie,Beutelspacher,1952-02-03,1988-05-18,9999-01-01,Senior Staff
479496,Akeel,Lenart,1952-02-26,1987-12-07,9999-01-01,Senior Staff
479497,Sanjeeva,Azumi,1952-10-06,1997-12-14,9999-01-01,Senior Engineer
479498,Etsuo,Lemarechal,1954-02-25,1991-10-22,9999-01-01,Senior Staff
479508,Takahira,Cunliffe,1954-03-15,1995-08-01,9999-01-01,Senior Staff
479520,Jacqueline,Ranum,1952-09-05,1995-03-11,9999-01-01,Senior Staff
479521,JoAnne,Zaiane,1952-09-17,1987-02-08,9999-01-01,Engineer
479525,Wojceich,Thorelli,1954-01-02,1995-07-15,9999-01-01,Engineer
479528,Saddek,Rodham,1954-05-06,1988-01-26,9999-01-01,Engineer
479559,Yuchang,Monkewich,1954-11-04,1995-12-03,9999-01-01,Staff
479562,Temple,Barreiro,1952-07-02,1992-08-07,9999-01-01,Engineer
479564,Valeska,Fiutem,1952-08-10,1994-10-11,9999-01-01,Engineer
479566,Paraskevi,Manderick,1954-12-10,1988-06-03,9999-01-01,Senior Staff
479581,Yinghua,Thimonier,1952-05-19,2001-10-16,9999-01-01,Engineer
479589,Kristinn,Buchter,1952-08-10,1996-03-17,9999-01-01,Senior Engineer
479595,Aemilian,Litzler,1953-06-26,1998-04-10,9999-01-01,Staff
479596,Tze,Farrar,1953-11-15,1994-04-25,9999-01-01,Engineer
479598,Uriel,Dayang,1952-03-23,1987-07-16,9999-01-01,Engineer
479606,Mark,Trachtenberg,1952-09-26,1992-06-26,9999-01-01,Senior Engineer
479619,Anoosh,Ligten,1952-08-30,1990-11-16,9999-01-01,Senior Staff
479620,Heping,Skrikant,1954-11-17,1995-10-21,9999-01-01,Senior Engineer
479625,Itzchak,Parfitt,1953-01-14,1998-01-21,9999-01-01,Engineer
479627,Gonzalo,Schaad,1953-06-09,1993-02-13,9999-01-01,Engineer
479633,Kitty,Lundstrom,1954-02-24,1992-05-21,9999-01-01,Senior Staff
479634,Ravishankar,Pelc,1953-07-15,1986-11-30,9999-01-01,Engineer
479636,Otmar,Murtha,1953-04-03,1994-06-21,9999-01-01,Engineer
479637,Genta,Marsiglia,1954-10-07,1988-07-09,9999-01-01,Senior Staff
479641,Marin,Rousseau,1953-11-02,2000-10-30,9999-01-01,Staff
479645,Ravishankar,Fontan,1952-10-28,1989-11-02,9999-01-01,Assistant Engineer
479651,Lena,Roohalamini,1952-06-22,1999-08-31,9999-01-01,Senior Staff
479655,Moriyoshi,Scharstein,1954-12-31,1996-09-19,9999-01-01,Technique Leader
479660,Nishit,Harllee,1954-04-27,1991-06-03,9999-01-01,Technique Leader
479665,Adib,Geffroy,1952-06-29,1995-12-03,9999-01-01,Staff
479679,Douadi,Spelt,1953-01-04,1994-07-16,9999-01-01,Assistant Engineer
479682,Rosine,Wuwongse,1953-06-28,1991-08-27,9999-01-01,Engineer
479688,Lijie,Hanratty,1953-04-10,1998-03-22,9999-01-01,Engineer
479689,Zhiguo,Akazan,1953-12-17,1992-07-14,9999-01-01,Senior Staff
479690,Breannda,Fandrianto,1953-12-23,1987-11-06,9999-01-01,Senior Staff
479692,Gio,Rodite,1954-05-17,1997-06-17,9999-01-01,Technique Leader
479709,Geoffry,Reghbati,1952-09-17,1995-01-21,9999-01-01,Engineer
479711,Mara,Heyers,1953-05-30,1998-04-08,9999-01-01,Staff
479712,Jiafu,Sanella,1954-08-11,1989-08-30,9999-01-01,Engineer
479720,Sivanarayana,Figueira,1954-03-11,1987-08-14,9999-01-01,Engineer
479721,Elvis,Matzel,1953-04-21,1985-06-28,9999-01-01,Engineer
479743,Nathan,Greenaway,1953-09-21,1987-06-16,9999-01-01,Senior Engineer
479748,Satoru,Azulay,1952-03-24,1992-12-28,9999-01-01,Engineer
479753,Jaques,Talmor,1952-02-27,1993-04-18,9999-01-01,Senior Staff
479763,Stepehn,Braunschweig,1953-01-17,1996-08-19,9999-01-01,Engineer
479764,Kazuhisa,Bashian,1952-07-04,1995-03-21,9999-01-01,Engineer
479771,Bernardo,Ranst,1954-04-15,1994-08-16,9999-01-01,Senior Staff
479773,Mingsen,Plumb,1952-09-20,1991-01-19,9999-01-01,Assistant Engineer
479778,Sajjan,Naumovich,1954-06-08,1996-02-14,9999-01-01,Engineer
479780,Shietung,Mayerwieser,1953-07-13,1995-11-06,9999-01-01,Staff
479784,Paloma,Raney,1952-09-18,1997-07-08,9999-01-01,Staff
479793,Phillip,Schmezko,1954-12-28,1989-12-28,9999-01-01,Senior Staff
479795,Leucio,Junet,1952-04-03,1998-05-29,9999-01-01,Senior Engineer
479800,Kamakshi,Tzvieli,1952-05-28,1994-01-24,9999-01-01,Staff
479801,Seongbin,Angot,1952-09-30,1995-08-29,9999-01-01,Engineer
479813,Mohammed,Vernadat,1953-11-23,1988-03-31,9999-01-01,Senior Staff
479826,Ghassan,Azulay,1952-02-12,1990-10-29,9999-01-01,Assistant Engineer
479836,Muzhong,Usdin,1954-03-29,1987-10-09,9999-01-01,Senior Staff
479866,Heng,Pellegrinelli,1954-02-20,1988-11-20,9999-01-01,Senior Engineer
